"Activity"	"Subject"	"tbodyaccmeanx"	"tbodyaccmeany"	"tbodyaccmeanz"	"tbodyaccstdx"	"tbodyaccstdy"	"tbodyaccstdz"	"tgravityaccmeanx"	"tgravityaccmeany"	"tgravityaccmeanz"	"tgravityaccstdx"	"tgravityaccstdy"	"tgravityaccstdz"	"tbodyaccjerkmeanx"	"tbodyaccjerkmeany"	"tbodyaccjerkmeanz"	"tbodyaccjerkstdx"	"tbodyaccjerkstdy"	"tbodyaccjerkstdz"	"tbodygyromeanx"	"tbodygyromeany"	"tbodygyromeanz"	"tbodygyrostdx"	"tbodygyrostdy"	"tbodygyrostdz"	"tbodygyrojerkmeanx"	"tbodygyrojerkmeany"	"tbodygyrojerkmeanz"	"tbodygyrojerkstdx"	"tbodygyrojerkstdy"	"tbodygyrojerkstdz"	"tbodyaccmagmean"	"tbodyaccmagstd"	"tgravityaccmagmean"	"tgravityaccmagstd"	"tbodyaccjerkmagmean"	"tbodyaccjerkmagstd"	"tbodygyromagmean"	"tbodygyromagstd"	"tbodygyrojerkmagmean"	"tbodygyrojerkmagstd"	"fbodyaccmeanx"	"fbodyaccmeany"	"fbodyaccmeanz"	"fbodyaccstdx"	"fbodyaccstdy"	"fbodyaccstdz"	"fbodyaccmeanfreqx"	"fbodyaccmeanfreqy"	"fbodyaccmeanfreqz"	"fbodyaccjerkmeanx"	"fbodyaccjerkmeany"	"fbodyaccjerkmeanz"	"fbodyaccjerkstdx"	"fbodyaccjerkstdy"	"fbodyaccjerkstdz"	"fbodyaccjerkmeanfreqx"	"fbodyaccjerkmeanfreqy"	"fbodyaccjerkmeanfreqz"	"fbodygyromeanx"	"fbodygyromeany"	"fbodygyromeanz"	"fbodygyrostdx"	"fbodygyrostdy"	"fbodygyrostdz"	"fbodygyromeanfreqx"	"fbodygyromeanfreqy"	"fbodygyromeanfreqz"	"fbodyaccmagmean"	"fbodyaccmagstd"	"fbodyaccmagmeanfreq"	"fbodybodyaccjerkmagmean"	"fbodybodyaccjerkmagstd"	"fbodybodyaccjerkmagmeanfreq"	"fbodybodygyromagmean"	"fbodybodygyromagstd"	"fbodybodygyromagmeanfreq"	"fbodybodygyrojerkmagmean"	"fbodybodygyrojerkmagstd"	"fbodybodygyrojerkmagmeanfreq"	"angletbodyaccmean,gravity"	"angletbodyaccjerkmean,gravitymean"	"angletbodygyromean,gravitymean"	"angletbodygyrojerkmean,gravitymean"	"anglex,gravitymean"	"angley,gravitymean"	"anglez,gravitymean"	"subject"
"114"	"WALKING"	"23"	0.262447771750909	-0.0248632268137273	-0.119645619153636	-0.281236939765455	-0.0430472008745455	0.134817100859091	-0.323304125409091	-0.139096215451818	0.129000389405455	-0.0629692475254545	-0.0404860724854545	-0.122410993974	0.138674993172727	0.00689887565327273	0.0400107877136364	-0.0614869339027273	-0.735425349454545	-0.817473010181818	-0.416301090372727	-0.415171244545455	-0.418786593715455	0.0225888109283636	0.438393144727273	0.209751930121818	0.275838193236364	-0.338003958509091	0.243024689362727	-0.0493956149554545	0.0647715000581818	-0.158339485811818	0.152805455995455	0.146755578964455	-0.144664232266364	-0.264862493346364	0.249365081822727	-0.0106173682697273	-0.108242964577273	-0.176219938381818	-0.257199124900909	0.334259607490909	0.895128645	-0.186204482272727	-0.251251774636364	-0.956883562636364	-0.940551764727273	-0.918647823636364	-0.957946250454545	-0.941988113454545	-0.919803696454545	0.836765032454545	-0.190614184	-0.237814750863636	0.901133050090909	-0.174076281272727	-0.266788476909091	0.00960791630909091	0.725972994363636	-0.942908700818182	-0.848872177363636	-0.960241919545455	-0.946723222636364	-0.924433205636364	-0.45047082883	-1	-1	-0.488958409733636	0.546691507009091	-0.602241035363636	0.655572767181818	-0.236975189687	0.226137911161818	-0.265836942499191	0.324941888663727	-0.327051693417091	0.395511651463636	-0.463203154118182	0.527319949545455	0.329389514217091	0.271431737907273	0.232128513272727	0.0865072502626364	0.0265285508790909	0.00635923615909091	-0.292415354336364	-0.195355262486364	-0.204928853369091	NA
"115"	"WALKING_DOWNSTAIRS"	"23"	0.289897411148148	-0.0162111457238889	-0.0988123712574074	0.0441392843425926	0.10825903416963	0.229898742944444	-0.0741286003407407	0.0900491215833333	0.133796352411111	0.46170559162963	0.0660917049425926	0.0923558677137037	-0.190837092837778	-0.0709365112777778	-0.107758444025926	0.142089819687481	-0.443128366111111	-0.758677942592593	-0.314041100388889	-0.277814663203704	-0.131817536261111	-0.139848462240741	0.430565575555556	0.277878289611111	0.39604814962963	-0.246941126107407	0.20489928995	-0.0415064423344444	0.131429112842593	-0.0802439714240741	0.126356686344444	-0.0111409181611111	0.0869213110922222	-0.0149129457777778	0.138754181092593	-0.0300955885555556	0.0423362553827778	-0.357584151296296	-0.516430422962963	0.238017138724074	0.923711401296296	-0.110028841648148	-0.153671532259259	-0.950790837407407	-0.93901254962963	-0.905888257592593	-0.951813103333333	-0.941327957962963	-0.90857572962963	0.867596237592593	-0.1159273385	-0.141260912018519	0.927412925555556	-0.100637004148148	-0.176472021240741	-0.403034132777778	0.79637402037037	-0.983172565185185	-0.945127496666667	-0.953060161851852	-0.947912068703704	-0.918086866851852	-0.327788593722222	-1	-1	-0.452758441666667	0.525842421111111	-0.59812410037037	0.669569363148148	-0.305924877111111	0.271882163574074	-0.282350873240741	0.310971280481481	-0.180590676481481	0.247840207142593	-0.314167841407407	0.377029093203704	0.166510178053704	-0.0795637110740741	0.0540065853553704	0.0578010605648148	0.0375005150740741	-0.000982717101851849	0.198947061775926	-0.0883301225796296	0.0310157077775926	NA
"116"	"LAYING"	"24"	0.272850494930556	-0.0173555210111111	-0.107236237236111	-0.967984021111111	-0.983126461944444	-0.973566958888889	-0.9690830625	-0.983743215	-0.973608760416667	-0.920186813611111	-0.564267985555556	-0.804517445	0.815809145277778	0.685321470555556	0.833340932083333	-0.971772770138889	-0.998309932638889	-0.999824728888889	-0.998542558611111	-0.970333939444444	-0.986560310277778	-0.973700639444444	-0.262665943718056	-0.613177543611111	-0.475894233333333	-0.0413271726875	-0.0275762848430556	0.00454729822777778	-0.0296712980988889	0.2885442165	-0.156217790331944	0.234981011788194	0.0537208197268056	0.202166903069444	-0.0796894226291667	0.167660494318056	-0.237290982441667	0.170962414041667	-0.562399843652778	-0.220803678048611	-0.359292534027778	0.738430699305556	0.683839909722222	-0.960412164305556	-0.993454358055556	-0.979239668194444	-0.961454228888889	-0.993541224027778	-0.980281883888889	-0.411197031666667	0.693553836111111	0.673407990833333	-0.321510585	0.752748021666667	0.679388930833333	0.322274353888889	-0.981654621527778	0.105908593791667	-0.0881866051805556	-0.964099389583333	-0.993900490972222	-0.98317570125	-0.429279034888889	-0.825253923333333	-0.673133019027778	-0.633844805	0.633872095	-0.63358104875	0.633142262083333	-0.15693135972375	0.113292824072222	-0.125364812158333	0.161346349444444	-0.220779384548889	0.226654374761111	-0.232171041851389	0.235183942166528	0.512765696847222	-0.850596599027778	-0.653262049388889	0.08072123275	0.0119819524179167	-0.00589225849902778	-0.98636543375	-0.982430495	-0.983087366805556	NA
"117"	"SITTING"	"24"	0.273475690147059	-0.0131255097938235	-0.103041061426471	-0.990593766617647	-0.956255962058824	-0.957056111470588	-0.9914497175	-0.955958873676471	-0.956063607941177	-0.935899523382353	-0.545778425588235	-0.795756197647059	0.839087480882353	0.678432012352941	0.827264347058824	-0.969084977058824	-0.999819896764706	-0.998138075588235	-0.996835725735294	-0.992209972794118	-0.963566190441176	-0.956542279264706	-0.586387263970588	-0.431344161461765	-0.377291468558824	0.139935598860294	-0.0349557426470588	0.0807557817455882	0.0470624883544118	0.0514429041674853	-0.0468571848198529	0.132055869175	0.0159182378132353	0.101953345313235	-0.0380907518294118	0.0227745622382353	-0.0637896905882353	-0.299151739565	-0.3616372425	0.218556313789706	0.919637604411765	0.182254651955882	0.109559621020588	-0.989660149852941	-0.971692544705882	-0.963406795735294	-0.989664936470588	-0.972365404558823	-0.9642840775	0.848818940294118	0.156956222102941	0.108221328823529	0.937514905147059	0.196647342205882	0.102921282897059	-0.227734098235294	0.787889894705882	-0.906755726617647	-0.953914819705882	-0.989595145294118	-0.974733253088235	-0.967507010147059	-0.875714791617647	-0.633547751529412	-0.617788136176471	-0.370567471438235	0.395030499044118	-0.419619492264706	0.444426865661765	-0.482918211235294	0.450325876676471	-0.451496968367647	0.467396562279412	-0.519876396588235	0.530430597838235	-0.540586868176471	0.547651828720588	-0.594472648323529	-0.465880859852941	0.336499322470588	0.0763318528529412	0.00476702575745588	-0.00113300171426471	-0.988564382205882	-0.979573678088235	-0.984662946764706	NA
"118"	"STANDING"	"24"	0.280348883913043	-0.0144785340348986	-0.108222553855072	-0.98725587115942	-0.936871974347826	-0.930283530144928	-0.98996068942029	-0.936926155652174	-0.927243014202899	-0.923211855362319	-0.532706161014493	-0.783803493333333	0.83441488173913	0.669040315362319	0.811290691594203	-0.951832859565217	-0.999679875362319	-0.998124360724638	-0.992331340724638	-0.992356046811594	-0.94899992884058	-0.925328251884058	-0.513798177297101	-0.349548999869565	-0.357408388244928	0.202949748144928	-0.0228160280971015	0.0993118479652174	0.063831806615942	-0.0146175655933333	-0.0285112718834783	0.221497068785507	-0.218956027733333	0.127365875895652	-0.0820189722202899	0.105308504234783	-0.261114432956522	0.206372165152174	0.0189485995565217	0.0565165325072464	0.96644228	-0.145201300942029	-0.0530585403536232	-0.992197591884058	-0.968155388695652	-0.94618494942029	-0.992364546956522	-0.968545598985507	-0.946489882463768	0.894139726376812	-0.159076916376812	-0.0491673915792754	0.983474676376812	-0.125604399231884	-0.0630321865394203	-0.475073204057971	0.907608728405797	-0.967241846376812	-0.986605190144928	-0.992737276956522	-0.970289434492754	-0.947443417246377	-0.979537941965217	-1	-0.828376626086957	-0.233943174342029	0.271314160072464	-0.309142828362319	0.347487441607971	-0.497801692956522	0.455221201366667	-0.444764407824638	0.448826979617391	-0.550458893681159	0.552996412449275	-0.555140908956522	0.554210181115942	0.644770593072464	0.273888885144928	0.247427281173913	0.0746177416521739	0.0109839689101449	-0.00358774904913043	-0.980573836811594	-0.967745638695652	-0.977716354927536	NA
"119"	"WALKING"	"24"	0.273400620769231	-0.0238826306586325	-0.112437891589744	-0.407040845982906	-0.135306493525641	-0.272078467521368	-0.446236286153846	-0.172807330735043	-0.297577759316239	-0.253855339434188	-0.1307549258	-0.342645907863248	0.352104461794872	0.129596258002735	0.310130279401709	-0.262485263076923	-0.819334854871795	-0.852316005128205	-0.756601773846154	-0.546972568205128	-0.395416921880342	-0.377023843504273	0.350856382584615	0.269952032460684	0.218314822999145	-0.401353372290598	0.268351557621368	-0.0769686054683761	0.109901580746154	-0.265240833558974	0.161654719886325	0.171949432051282	-0.122076010013675	-0.310580905662393	0.278060313187179	-0.0195822564803419	-0.152286430540171	-0.163529170698291	-0.275177786777778	0.224727522476581	0.932807378205128	-0.176830326196581	-0.184390931709402	-0.972571988888889	-0.939438709230769	-0.94876885008547	-0.973469841367521	-0.941009859401709	-0.950754912649573	0.868388007692308	-0.180750009683761	-0.179686161709402	0.942888024957265	-0.165252157717949	-0.19525896034188	-0.122051615682906	0.820342703846154	-0.94229189	-0.924340348034188	-0.975824088803419	-0.945600090683761	-0.95677444982906	-0.673493286401709	-1	-1	-0.530817555555556	0.578585092307692	-0.624018457008547	0.667106034102564	-0.444958591874359	0.436912933752137	-0.465696299501709	0.50867927391453	-0.340287628606838	0.380156592991453	-0.418817944017094	0.453651364102564	0.399059466151282	0.0702644538034188	-0.176122732117094	0.0797681679410256	-0.00159434234358974	-0.0124445691847009	-0.492369098034188	-0.409630715641026	-0.507637757435897	NA
"120"	"WALKING_DOWNSTAIRS"	"24"	0.288631208909091	-0.0145730348310909	-0.104818820272727	-0.08273248054	-0.102607326783636	-0.205566380745455	-0.140882025818182	-0.172678727581818	-0.235714673509091	0.313096951654545	-0.11265988092	-0.204944881709091	0.257189457818182	0.0672663416218182	0.254992847418182	-0.0727260789578182	-0.574520642727273	-0.840360131818182	-0.708180375272727	-0.318467614727273	-0.465284575090909	-0.330148126472727	0.170949365914545	0.359745736545455	0.259150937418182	-0.369125253090909	0.2055300759	-0.187086651509091	0.391262274727273	-0.163271391381818	0.138432978250909	0.240529629749091	-0.165425833372727	-0.1215735492	0.263926395945455	-0.0845239867672727	0.0296080762672727	-0.499952239636364	-0.356878038909091	0.0565503588109091	0.950883416727273	-0.128326710927273	-0.140123155018182	-0.961845327454545	-0.941478979454546	-0.942207718727273	-0.962899691818182	-0.942298784909091	-0.943645468727273	0.891326292909091	-0.134239885872727	-0.135500379836364	0.957454230181818	-0.115686297163636	-0.153381640363636	-0.337296230363636	0.866696867818182	-0.974724211272727	-0.956445247636364	-0.964426082363636	-0.944376999454545	-0.948288914363636	-0.862919167090909	-1	-1	-0.665247252727273	0.715272380545455	-0.764328101090909	0.812449814727273	-0.168551143776364	0.165759852412727	-0.219724890036364	0.295823864945455	-0.0537613295836364	0.115351112363636	-0.176222075972727	0.234090109672727	0.240570513454545	-0.00976350158181819	0.0307784213818182	0.0802619828545455	-0.00447316273690909	-0.00846915857363636	-0.337218894	-0.169291887741818	-0.290239376563636	NA
"121"	"LAYING"	"25"	0.250791828613699	-0.0188943663671233	-0.100428830260274	-0.909116474109589	-0.691770680561644	-0.717262004013699	-0.912033638767123	-0.674405731849315	-0.694257379876712	-0.880574389315068	-0.42580530260274	-0.662007511619178	0.754837493561644	0.574164786442466	0.741942709589041	-0.577589664319178	-0.978896856027397	-0.796290169	-0.750311705520548	-0.919499975068493	-0.708375021232877	-0.664230813863014	-0.179760783753425	-0.197275899019178	-0.255333912753425	-0.216077246038356	0.116409380455479	-0.0397926954880822	-0.00621353147123288	-0.114479250650411	0.0172768607708219	0.186103993808219	-0.034292829660411	-0.0089105231109589	-0.0432845269068493	0.0647294723330137	-0.0526283677945205	0.173553464147945	-0.464224164890411	-0.19870990820274	-0.461102531369863	0.620658919917808	0.526353818315068	-0.829554947808219	-0.643578361424658	-0.610161166287671	-0.832322144109589	-0.649420721027397	-0.617004308643836	-0.464375627916438	0.685811260712329	0.603402720249315	-0.465702781452055	0.530345044212329	0.428401832767123	0.18626090259863	-0.935601590684932	0.166351188616438	-0.213059506424658	-0.841172583068493	-0.669164547863014	-0.642794887452055	-0.514826000520548	-0.177979824547945	0.0635561799041096	-0.788757791917808	0.791634480958904	-0.794243234657534	0.796759177945205	-0.656111875889041	0.64154155169863	-0.64989005590411	0.667926020146575	-0.716308419506849	0.725696044876712	-0.734764395479452	0.740492354342466	0.427613668164384	-0.699447504520548	-0.455409105342466	0.0879071687671233	0.0284619311524658	-0.0307179435315068	-0.973323412328767	-0.945687169726027	-0.96783552630137	NA
"122"	"SITTING"	"25"	0.278541482461538	-0.0147696808030769	-0.109160440476923	-0.991892828615385	-0.947457617061538	-0.965139552153846	-0.992851985538462	-0.946747638	-0.963323278769231	-0.934087259384615	-0.543568912769231	-0.807473535384615	0.844281834	0.676727357076923	0.828703130769231	-0.972154928307692	-0.999772823076923	-0.994868777846154	-0.996830256923077	-0.993727935230769	-0.958438878461538	-0.960311766615385	-0.605659380307692	-0.528917001353846	-0.444060479369231	0.148408021769231	-0.0638335318292308	0.0882206576769231	0.0860945363953846	0.146938135292923	-0.107717525584615	0.225598338308769	-0.0225384039301538	0.197291453953846	-0.118640856456923	0.0985321505123077	-0.110599476560615	-0.158833363492308	-0.294846884233231	0.245207706875385	0.865686078153846	0.208287142261538	0.167140956385077	-0.988879980615385	-0.963415016923077	-0.969459982461538	-0.989320941692308	-0.965272954153846	-0.969830125076923	0.795295406	0.184532150769231	0.164779647438	0.883805647538462	0.218395260646154	0.162806453117785	-0.127955048353846	0.667002461846154	-0.843071514769231	-0.894748956923077	-0.990977369230769	-0.971378893692308	-0.971191662307692	-0.8765311352	-0.664803376984615	-0.681728570676923	-0.417515206	0.437007537230769	-0.456487057692308	0.476058429384615	-0.3666927916	0.337818672401538	-0.351064760692308	0.382227567772308	-0.464929887076923	0.473583740553846	-0.481832193753846	0.487121060846154	-0.418908006707692	-0.426756829523077	0.442634180876923	0.0752087009912308	0.00485415893230769	0.00210760835861538	-0.992278621692308	-0.982870991692308	-0.988433153384615	NA
"123"	"STANDING"	"25"	0.278013701621622	-0.0163569730274324	-0.107352957594595	-0.991970126756757	-0.954569225945946	-0.964642688108108	-0.993321663513513	-0.955761936351351	-0.962007218783784	-0.932920061756757	-0.545446676351351	-0.803423787567568	0.841662665675676	0.672360939594595	0.832718925675676	-0.973721977027027	-0.999861257702703	-0.998966571351351	-0.994333847567568	-0.994409044864865	-0.964954499864865	-0.957945470175676	-0.582504822921622	-0.462868465945946	-0.506046550081081	0.189329786843784	-0.07008037472	0.126646760027027	0.0933102252054054	0.0808687901702703	-0.0961450697472973	0.245043234143243	-0.0693988361432432	0.260500936162162	-0.159519849146486	0.209710187081081	-0.215069127971622	-0.113135926094595	-0.212336683421622	0.336531850518919	0.929794733108108	-0.159316786486486	0.201182106486486	-0.993148267702703	-0.980642970675676	-0.967792578648649	-0.993383626081081	-0.980866220540541	-0.967955456756757	0.857381746081081	-0.177420365810811	0.197561736337838	0.94758721554054	-0.136191760081081	0.195909271175676	-0.158673662540541	0.812862357027027	-0.960587142567568	-0.888995889054054	-0.993908442702703	-0.981970161081081	-0.969192079864865	-0.920504406756757	-1	-0.596964333162162	-0.344716233891892	0.378952886110811	-0.413539254851351	0.448549279054054	-0.395901143374324	0.361665920944595	-0.367140071845946	0.38977555	-0.395622227	0.405701211067568	-0.415543936540541	0.422675137162162	0.022232227527027	-0.40738433072973	0.507851728710811	0.0752337295675676	0.0066321397672973	-0.00622808791433784	-0.988312658378378	-0.972272410540541	-0.987062685135135	NA
"124"	"WALKING"	"25"	0.278526373453237	-0.0225471030979856	-0.116908371978417	-0.53230192676259	-0.190487201633094	-0.37138079294964	-0.573167903309353	-0.21066034952518	-0.348394619784173	-0.371828445179856	-0.137248002863309	-0.417390837122302	0.444868265683453	0.229534126079137	0.502857878345324	-0.356098063884892	-0.885228451510791	-0.869909363669065	-0.808766894532374	-0.646516442733813	-0.410685675251799	-0.321802402870504	0.365244326618705	0.228375825283453	0.046731950905036	-0.412864541874101	0.295509259007194	-0.151504631288489	0.150101633599281	-0.30579121872518	0.150011580335252	0.204409715703165	-0.0927897276791367	-0.412552515865468	0.267682336743165	-0.0373098476625899	-0.108786856259712	-0.0402598429884892	-0.128084119615827	-0.114299849307554	0.932905115395683	-0.169554372625899	0.150919556636691	-0.966115429856115	-0.949505053021583	-0.915875108273381	-0.96707331942446	-0.951448548201439	-0.917913855251799	0.870375703884892	-0.177331283093525	0.161718848620863	0.940602918057554	-0.156084413741007	0.132604208640288	-0.230394703886835	0.820323774532374	-0.950308033381295	-0.928306694100719	-0.969411890215827	-0.956977583093525	-0.924239693309353	-0.541081999622302	-1	-0.274810758898561	-0.661278450431655	0.695585622086331	-0.728970424100719	0.761504499856115	-0.511063593381295	0.510168212517986	-0.542156565539568	0.586594943956835	-0.570879127482014	0.587555062230216	-0.603182124100719	0.614926955467626	0.517209705842446	-0.586403115123022	-0.258810583293525	0.0730287957048921	0.00619718975582734	-0.00725084396719424	-0.633818183093525	-0.496959636618705	-0.739599266690647	NA
"125"	"WALKING_DOWNSTAIRS"	"25"	0.291329666206897	-0.0210170522987931	-0.107192376965517	-0.253756934258621	-0.14054060387069	-0.457972381896552	-0.289297628741379	-0.174194305586207	-0.451956061724138	-0.0413461275982759	-0.10126427292069	-0.373547798793103	0.211947489793103	0.122826095515517	0.562009794827586	-0.2185910985	-0.714629286724138	-0.852812975172414	-0.86097938637931	-0.36608110237931	-0.385184236551724	-0.471253987758621	0.368570339482759	0.291800220931034	0.139207634803448	-0.43407520042069	0.264832703637931	-0.204352652494138	0.332297127086207	-0.265993030982759	0.154129690863793	0.199762656837931	-0.0785963144896552	-0.333437790758621	0.226833506965517	0.0421577156886207	-0.199987185372414	-0.408640881896552	0.175115079332759	-0.343859116465517	0.929627532241379	-0.0724270175862069	0.21879595837931	-0.964470066724138	-0.937816011034483	-0.92619169637931	-0.966075414827586	-0.939971073793103	-0.928769112586207	0.870106516206897	-0.0809697369827586	0.224022800551724	0.937530761206897	-0.0658464188103448	0.200661412982759	-0.349703863413793	0.812372702241379	-0.993173015862069	-0.885399690517241	-0.970804247068966	-0.946318461034483	-0.937049374310345	-0.602253595068965	-1	-0.143621440862069	-0.723834637068966	0.765171639310345	-0.805881623275862	0.846035206206897	-0.404781204137931	0.395262378448276	-0.425613086551724	0.471662677586207	-0.489837459310345	0.507162413793103	-0.5234748	0.536071439827586	0.197744522896552	-0.426076065224138	0.0387901656034483	0.110656929396552	-0.0195416626931035	-0.0113348791672414	-0.501968387931034	-0.371661522413793	-0.711494695517241	NA
"126"	"LAYING"	"26"	0.271645864540789	-0.0191895728026316	-0.105002540289474	-0.969445445263158	-0.983231351842105	-0.984500013157895	-0.971671041052632	-0.983251945394737	-0.984979116184211	-0.925785299605263	-0.569250653157895	-0.809645357236842	0.813722706710526	0.684564105394737	0.841388820526316	-0.977270590921053	-0.996442848157895	-0.999559965131579	-0.999097431184211	-0.977823088552632	-0.985325815921053	-0.986214953684211	-0.394568912986842	-0.691974394210526	-0.536506843867237	-0.00386456044316711	-0.0275364297065789	-0.00737872886842105	0.0511069887552632	0.329075604697368	-0.179987672310395	0.219713602889474	0.0757767438552632	0.356740049671053	-0.121141417601316	0.113753362773684	0.00382992175921053	-0.146609628323684	0.0802664614697368	-0.165103652414474	-0.621309715263158	0.803015011578947	0.614523405921053	-0.944472488552632	-0.987887995263158	-0.984081708947368	-0.947793568289474	-0.988186777105263	-0.985080448026316	-0.659444840921053	0.758009410394737	0.603128971447368	-0.579516257368421	0.8145301575	0.610820129078947	0.378839765657895	-0.976659685789474	0.302269579605263	-0.264025842763158	-0.958320774342105	-0.988805131052632	-0.988536965263158	-0.972117441315789	-0.817518952078947	-0.797028713184211	-0.630131529736842	0.634209051184211	-0.638071275921053	0.641875564210526	-0.196596967707895	0.153969584978947	-0.164159933973684	0.196943015184211	-0.246043225047368	0.275591314892105	-0.305005868013158	0.331922592798684	-0.0660997667394737	0.115730613565789	-0.393965470118421	0.0866502529210526	0.0124420033513158	-0.00614755098663158	-0.989315824868421	-0.987182887763158	-0.989064628947368	NA
"127"	"SITTING"	"26"	0.258243530166667	-0.00713364541358974	-0.0974448692333333	-0.979768987948718	-0.94079896551282	-0.950004414102564	-0.980637294358974	-0.938135229358974	-0.946726334358974	-0.93446055025641	-0.532391818128205	-0.787244905897436	0.823121061923077	0.681533206538462	0.831754258461538	-0.949161203205128	-0.996402383846154	-0.989353286666667	-0.988521741666667	-0.981836637948718	-0.946503618076923	-0.942921379871795	-0.568340089666667	-0.527755755782051	-0.439267323012821	0.0893940636371795	-0.0846253509410256	0.0939932541012821	-0.00773070613423077	0.211098797284615	-0.158636809937577	0.227359372641026	-0.0246977575307692	0.176417399547436	-0.109475510043462	0.0704742674012821	-0.107610293961538	-0.374083394730769	-0.462504830162821	0.376361984897436	0.782955611794872	0.223105562025641	0.314387627435897	-0.965082925641026	-0.949286700807692	-0.944580863846154	-0.965804706666667	-0.950738174307692	-0.945574565641026	0.721014560769231	0.204215954705128	0.315034096666667	0.794180942692308	0.230171012061282	0.302290571371795	0.14758702775641	0.496883659358974	-0.792360607564103	-0.76474436525641	-0.967795202564103	-0.956520596589744	-0.949848677307692	-0.742439727794872	-0.73148219148718	-0.480200435735897	-0.545506603525641	0.555543545	-0.565423888333333	0.575283014358974	-0.402509185014103	0.369036405722564	-0.374695581371795	0.39715202420641	-0.517791191064103	0.52445470275641	-0.530731128307692	0.533958846128205	-0.5125403	-0.76663516132641	0.495307795923077	0.0764443226333333	0.00692238958961538	-0.00780237981320513	-0.99225839525641	-0.986215215641026	-0.99000871051282	NA
"128"	"STANDING"	"26"	0.281127035405405	-0.0166608306652703	-0.110237796416216	-0.993069368783784	-0.949466155405405	-0.962988401351351	-0.994252067432432	-0.95025257527027	-0.960854333918919	-0.934466172837838	-0.543660991486487	-0.802478722837838	0.843192811081081	0.671401805675676	0.828270461486487	-0.968834283513514	-0.999811269594595	-0.99775186445946	-0.997036937027027	-0.994981077297297	-0.95928623	-0.957826709189189	-0.613909832324324	-0.509466666040541	-0.520781588378378	0.264734720918919	-0.0905709220013513	0.102922531836486	0.115652163663514	0.0572373918351351	-0.0831737446	0.211846441600946	-0.0943682724810811	0.155914859027027	-0.0800137962085135	0.101183656213514	-0.168477452971622	-0.0594338314716216	-0.142027621290541	0.334005373310811	0.965460891621622	-0.140315421824324	0.0884142682297297	-0.992678782162162	-0.966986433783784	-0.964228470675676	-0.992792821486487	-0.967600728648649	-0.964482972027027	0.892988609594595	-0.153542985905405	0.0874730933648649	0.982841610135135	-0.121181315756757	0.0826324347837838	-0.444305750810811	0.904978812837838	-0.969395942297297	-0.984436842972973	-0.993141279054054	-0.969080806081081	-0.965780497702703	-0.982577903986486	-1	-0.493818655445946	-0.327094220097297	0.361449810195946	-0.396106726202703	0.431135444783784	-0.485770172013514	0.450874476074324	-0.449490151891892	0.462889680336486	-0.458484899739189	0.465452301378378	-0.472155364662162	0.476035999085135	0.0894639235675676	-0.1639626083	0.632701031716216	0.0753578207972973	0.0081732226404054	-0.00219497782824324	-0.990498355	-0.975935485405405	-0.986693448648649	NA
"129"	"WALKING"	"26"	0.276093235789474	-0.0215712056902632	-0.115206877587719	-0.257599372885965	-0.0942914629149123	-0.367794168070175	-0.33473956622807	-0.115660991703509	-0.374744478421053	0.0313441924280702	-0.0719903135780702	-0.404829814473684	0.168436702921053	0.121450546815789	0.401117267368421	-0.206549752201754	-0.715378388157895	-0.838123946140351	-0.814145065263158	-0.479858611754386	-0.314803438157895	-0.425893682017544	0.496915167894737	0.233062845745614	0.187141658489561	-0.356580224096491	0.253141867359649	-0.081856380845614	0.117794335614912	-0.253895834032456	0.202019805538246	0.0691066767601754	-0.0106945951429825	-0.215779931357018	0.255678923616667	-0.0821067935464912	-0.081973919731114	-0.297517482867544	-0.119229223675439	0.135773572033333	0.951696988245614	-0.188076666754386	0.0553154601421053	-0.97135008754386	-0.953996291403509	-0.948576193070175	-0.972455642982456	-0.955374929473684	-0.949546394736842	0.887433239210526	-0.195919358859649	0.0591348687959649	0.960771481315789	-0.171432992201754	0.0453443040850228	-0.396305264736842	0.868894862017544	-0.937224623245614	-0.98837028754386	-0.974474902982456	-0.959170029385965	-0.952888412280702	-0.809840468947368	-1	-0.518094077438596	-0.507601074473684	0.562030589649123	-0.614201570701754	0.664087084122807	-0.384445336850877	0.387898440759649	-0.43277883654386	0.492985337631579	-0.289106505673246	0.342008008595088	-0.393671722147368	0.441532354772807	0.2277664251	-0.0447262379192105	0.143851330061404	0.07021615195	0.0111898778814912	-0.00884904761289474	-0.310325597570175	-0.328398095008772	-0.532818286403509	NA
